date,source.group,value,rm14,day,year,date20
2018-12-01,Hydro,0.0475954,,335,2018,2020-12-01
2018-12-01,Gas,0.0454954,,335,2018,2020-12-01
2018-12-01,Wind,0.006306,,335,2018,2020-12-01
2018-12-01,Waste,0.0024,,335,2018,2020-12-01
2018-12-01,Solar,0.000586,,335,2018,2020-12-01
2018-12-01,Coal,0.0098301,,335,2018,2020-12-01
2018-12-01,Oil,0,,335,2018,2020-12-01
2018-12-01,others,0.00787968,,335,2018,2020-12-01
2018-12-02,Hydro,0.0435532,,336,2018,2020-12-02
2018-12-02,Gas,0.0399947,,336,2018,2020-12-02
2018-12-02,Wind,0.026203,,336,2018,2020-12-02
2018-12-02,Waste,0.0024,,336,2018,2020-12-02
2018-12-02,Solar,0.000632,,336,2018,2020-12-02
2018-12-02,Coal,0.0094362,0.0173079771428571,336,2018,2020-12-02
2018-12-02,Oil,0,0.0139083057142857,336,2018,2020-12-02
2018-12-02,others,0.00788468,0.0112218257142857,336,2018,2020-12-02
2018-12-03,Hydro,0.0700249,0.0157731757142857,337,2018,2020-12-03
2018-12-03,Gas,0.0785627,0.0212133685714286,337,2018,2020-12-03
2018-12-03,Wind,0.011921,0.0220230114285714,337,2018,2020-12-03
2018-12-03,Waste,0.0024,0.02149229,337,2018,2020-12-03
2018-12-03,Solar,0.000517,0.0215292185714286,337,2018,2020-12-03
2018-12-03,Coal,0.0100518,0.02168437,337,2018,2020-12-03
2018-12-03,Oil,0,0.0185734271428571,337,2018,2020-12-03
2018-12-03,others,0.00788868,0.01628014,337,2018,2020-12-03
2018-12-04,Hydro,0.0849749,0.0204781328571429,338,2018,2020-12-04
2018-12-04,Gas,0.0782004,0.0258924471428571,338,2018,2020-12-04
2018-12-04,Wind,0.033149,0.02821509,338,2018,2020-12-04
2018-12-04,Waste,0.0024,0.0277125042857143,338,2018,2020-12-04
2018-12-04,Solar,0.00086,0.0277739328571429,338,2018,2020-12-04
2018-12-04,Coal,0.0102517,0.0279430057142857,338,2018,2020-12-04
2018-12-04,Oil,0,0.0229412271428571,338,2018,2020-12-04
2018-12-04,others,0.00793868,0.0178966542857143,338,2018,2020-12-04
2018-12-05,Hydro,0.0884996,0.0233665542857143,339,2018,2020-12-05
2018-12-05,Gas,0.0748912,0.0285444971428571,339,2018,2020-12-05
2018-12-05,Wind,0.011049,0.0292967828571429,339,2018,2020-12-05
2018-12-05,Waste,0.0024,0.0287502257142857,339,2018,2020-12-05
2018-12-05,Solar,0.00062,0.0287945114285714,339,2018,2020-12-05
2018-12-05,Coal,0.0101601,0.0289567557142857,339,2018,2020-12-05
2018-12-05,Oil,0,0.02288712,339,2018,2020-12-05
2018-12-05,others,0.00797568,0.0178710685714286,339,2018,2020-12-05
2018-12-06,Hydro,0.0858192,0.0216332257142857,340,2018,2020-12-06
2018-12-06,Gas,0.0646995,0.02608319,340,2018,2020-12-06
2018-12-06,Wind,0.020691,0.02749969,340,2018,2020-12-06
2018-12-06,Waste,0.0024,0.0269388542857143,340,2018,2020-12-06
2018-12-06,Solar,0.000315,0.0269613542857143,340,2018,2020-12-06
2018-12-06,Coal,0.0098622,0.0270987485714286,340,2018,2020-12-06
2018-12-06,Oil,0,0.0207773485714286,340,2018,2020-12-06
2018-12-06,others,0.00795368,0.0159960971428571,340,2018,2020-12-06
2018-12-07,Hydro,0.0667314,0.0199734114285714,341,2018,2020-12-07
2018-12-07,Gas,0.0630386,0.02430474,341,2018,2020-12-07
2018-12-07,Wind,0.014164,0.0252721685714286,341,2018,2020-12-07
2018-12-07,Waste,0.0024,0.0247178757142857,341,2018,2020-12-07
2018-12-07,Solar,0.000645,0.0247639471428571,341,2018,2020-12-07
2018-12-07,Coal,0.0087826,0.0248215842857143,341,2018,2020-12-07
2018-12-07,Oil,0,0.0186916414285714,341,2018,2020-12-07
2018-12-07,others,0.00778968,0.0146266542857143,341,2018,2020-12-07
2018-12-08,Hydro,0.0602082,0.0174493114285714,342,2018,2020-12-08
2018-12-08,Gas,0.0336131,0.0196788185714286,342,2018,2020-12-08
2018-12-08,Wind,0.034928,0.0221511757142857,342,2018,2020-12-08
2018-12-08,Waste,0.0024,0.0216181614285714,342,2018,2020-12-08
2018-12-08,Solar,0.00049,0.0216531614285714,342,2018,2020-12-08
2018-12-08,Coal,0.0036287,0.0213442342857143,342,2018,2020-12-08
2018-12-08,Oil,0,0.0165777057142857,342,2018,2020-12-08
2018-12-08,others,0.00782068,0.0126335685714286,342,2018,2020-12-08
2018-12-09,Hydro,0.057221,0.0157090685714286,343,2018,2020-12-09
2018-12-09,Gas,0.0326292,0.0178682971428571,343,2018,2020-12-09
2018-12-09,Wind,0.037368,0.0204913685714286,343,2018,2020-12-09
2018-12-09,Waste,0.0024,0.0200354685714286,343,2018,2020-12-09
2018-12-09,Solar,0.000383,0.0200628257142857,343,2018,2020-12-09
2018-12-09,Coal,0.0037057,0.0197711128571429,343,2018,2020-12-09
2018-12-09,Oil,0,0.0154705271428571,343,2018,2020-12-09
2018-12-09,others,0.00782568,0.0136285685714286,343,2018,2020-12-09
2018-12-10,Hydro,0.0735281,0.0163857185714286,344,2018,2020-12-10
2018-12-10,Gas,0.071927,0.0213519328571429,344,2018,2020-12-10
2018-12-10,Wind,0.048057,0.0247495757142857,344,2018,2020-12-10
2018-12-10,Waste,0.0024,0.0246618114285714,344,2018,2020-12-10
2018-12-10,Solar,0.000566,0.02470224,344,2018,2020-12-10
2018-12-10,Coal,0.0036873,0.0244069985714286,344,2018,2020-12-10
2018-12-10,Oil,0,0.0203197842857143,344,2018,2020-12-10
2018-12-10,others,0.00775868,0.0185433185714286,344,2018,2020-12-10
2018-12-11,Hydro,0.0947648,0.02264309,345,2018,2020-12-11
2018-12-11,Gas,0.0606898,0.0268066471428571,345,2018,2020-12-11
2018-12-11,Wind,0.049184,0.0302924328571429,345,2018,2020-12-11
2018-12-11,Waste,0.0024,0.0301991685714286,345,2018,2020-12-11
2018-12-11,Solar,0.000362,0.0302250257142857,345,2018,2020-12-11
2018-12-11,Coal,0.0094009,0.0303375414285714,345,2018,2020-12-11
2018-12-11,Oil,0,0.0250855342857143,345,2018,2020-12-11
2018-12-11,others,0.00776768,0.0205027257142857,345,2018,2020-12-11
2018-12-12,Hydro,0.118213,0.0255138685714286,346,2018,2020-12-12
2018-12-12,Gas,0.0681663,0.0302114614285714,346,2018,2020-12-12
2018-12-12,Wind,0.00814,0.0307524614285714,346,2018,2020-12-12
2018-12-12,Waste,0.0024,0.0306605114285714,346,2018,2020-12-12
2018-12-12,Solar,0.000416,0.0306902257142857,346,2018,2020-12-12
2018-12-12,Coal,0.0106557,0.0308971557142857,346,2018,2020-12-12
2018-12-12,Oil,0,0.0241282414285714,346,2018,2020-12-12
2018-12-12,others,0.00774768,0.0203466614285714,346,2018,2020-12-12
2018-12-13,Hydro,0.1040219,0.0242636542857143,347,2018,2020-12-13
2018-12-13,Gas,0.0683153,0.02897189,347,2018,2020-12-13
2018-12-13,Wind,0.002024,0.0290906042857143,347,2018,2020-12-13
2018-12-13,Waste,0.0024,0.02859054,347,2018,2020-12-13
2018-12-13,Solar,0.000326,0.0286138257142857,347,2018,2020-12-13
2018-12-13,Coal,0.0103207,0.0287961842857143,347,2018,2020-12-13
2018-12-13,Oil,0,0.0203523985714286,347,2018,2020-12-13
2018-12-13,others,0.00775668,0.0160374257142857,347,2018,2020-12-13
2018-12-14,Hydro,0.1109382,0.0233801542857143,348,2018,2020-12-14
2018-12-14,Gas,0.0479357,0.0266327042857143,348,2018,2020-12-14
2018-12-14,Wind,0.003018,0.0268185614285714,348,2018,2020-12-14
2018-12-14,Waste,0.0024,0.0262288685714286,348,2018,2020-12-14
2018-12-14,Solar,0.000318,0.0262515828571429,348,2018,2020-12-14
2018-12-14,Coal,0.0106476,0.02645872,348,2018,2020-12-14
2018-12-14,Oil,0,0.0190285842857143,348,2018,2020-12-14
2018-12-14,others,0.00779768,0.0147058971428571,348,2018,2020-12-14
2018-12-15,Hydro,0.0597233,0.0188272757142857,349,2018,2020-12-15
2018-12-15,Gas,0.0457507,0.0219237542857143,349,2018,2020-12-15
2018-12-15,Wind,0.027244,0.0238464685714286,349,2018,2020-12-15
2018-12-15,Waste,0.0024,0.0232807042857143,349,2018,2020-12-15
2018-12-15,Solar,0.000303,0.0233023471428571,349,2018,2020-12-15
2018-12-15,Coal,0.0089282,0.0233860271428571,349,2018,2020-12-15
2018-12-15,Oil,0,0.01546187,349,2018,2020-12-15
2018-12-15,others,0.00776568,0.0125925828571429,349,2018,2020-12-15
2018-12-16,Hydro,0.0551678,0.0163175685714286,350,2018,2020-12-16
2018-12-16,Gas,0.0430865,0.0192237471428571,350,2018,2020-12-16
2018-12-16,Wind,0.013103,0.0201369614285714,350,2018,2020-12-16
2018-12-16,Waste,0.0024,0.0195478471428571,350,2018,2020-12-16
2018-12-16,Solar,0.000462,0.0195808471428571,350,2018,2020-12-16
2018-12-16,Coal,0.0037086,0.01928877,350,2018,2020-12-16
2018-12-16,Oil,0,0.01502282,350,2018,2020-12-16
2018-12-16,others,0.00770168,0.0123050328571429,350,2018,2020-12-16
2018-12-17,Hydro,0.0869874,0.0165724185714286,351,2018,2020-12-17
2018-12-17,Gas,0.0543998,0.02028669,351,2018,2020-12-17
2018-12-17,Wind,0.006487,0.0207284042857143,351,2018,2020-12-17
2018-12-17,Waste,0.0024,0.0202621042857143,351,2018,2020-12-17
2018-12-17,Solar,0.000348,0.0202869614285714,351,2018,2020-12-17
2018-12-17,Coal,0.0095973,0.0204177914285714,351,2018,2020-12-17
2018-12-17,Oil,0,0.0164772342857143,351,2018,2020-12-17
2018-12-17,others,0.00769968,0.0139496042857143,351,2018,2020-12-17
2018-12-18,Hydro,0.0742813,0.0183194828571429,352,2018,2020-12-18
2018-12-18,Gas,0.0707848,0.0232041114285714,352,2018,2020-12-18
2018-12-18,Wind,0.005149,0.0235388971428571,352,2018,2020-12-18
2018-12-18,Waste,0.0024,0.0234454257142857,352,2018,2020-12-18
2018-12-18,Solar,0.000467,0.0234787828571429,352,2018,2020-12-18
2018-12-18,Coal,0.0105484,0.02368212,352,2018,2020-12-18
2018-12-18,Oil,0,0.0174687342857143,352,2018,2020-12-18
2018-12-18,others,0.00772568,0.0141348685714286,352,2018,2020-12-18
2018-12-19,Hydro,0.0666911,0.0184351614285714,353,2018,2020-12-19
2018-12-19,Gas,0.0539196,0.0221151328571429,353,2018,2020-12-19
2018-12-19,Wind,0.049015,0.0255913471428572,353,2018,2020-12-19
2018-12-19,Waste,0.0024,0.0250772542857143,353,2018,2020-12-19
2018-12-19,Solar,0.00043,0.0251079685714286,353,2018,2020-12-19
2018-12-19,Coal,0.0101369,0.0252820557142857,353,2018,2020-12-19
2018-12-19,Oil,0,0.0199762485714286,353,2018,2020-12-19
2018-12-19,others,0.00754368,0.0154590257142857,353,2018,2020-12-19
2018-12-20,Hydro,0.063875,0.01965374,354,2018,2020-12-20
2018-12-20,Gas,0.0720092,0.0246258257142857,354,2018,2020-12-20
2018-12-20,Wind,0.016032,0.0257376114285714,354,2018,2020-12-20
2018-12-20,Waste,0.0024,0.0251555828571429,354,2018,2020-12-20
2018-12-20,Solar,0.000271,0.02517494,354,2018,2020-12-20
2018-12-20,Coal,0.0101191,0.0253458985714286,354,2018,2020-12-20
2018-12-20,Oil,0,0.0205822485714286,354,2018,2020-12-20
2018-12-20,others,0.00768468,0.0172797542857143,354,2018,2020-12-20
2018-12-21,Hydro,0.062039,0.01821004,355,2018,2020-12-21
2018-12-21,Gas,0.0602367,0.0223412328571429,355,2018,2020-12-21
2018-12-21,Wind,0.009248,0.02297109,355,2018,2020-12-21
2018-12-21,Waste,0.0024,0.0224184542857143,355,2018,2020-12-21
2018-12-21,Solar,0.00039,0.0224463114285714,355,2018,2020-12-21
2018-12-21,Coal,0.0090058,0.0225507485714286,355,2018,2020-12-21
2018-12-21,Oil,0,0.0179882485714286,355,2018,2020-12-21
2018-12-21,others,0.00768268,0.0133934971428571,355,2018,2020-12-21
2018-12-22,Hydro,0.0645365,0.0168581042857143,356,2018,2020-12-22
2018-12-22,Gas,0.0311616,0.0189125042857143,356,2018,2020-12-22
2018-12-22,Wind,0.038018,0.0216087185714286,356,2018,2020-12-22
2018-12-22,Waste,0.0024,0.0210573542857143,356,2018,2020-12-22
2018-12-22,Solar,0.000514,0.0210940685714286,356,2018,2020-12-22
2018-12-22,Coal,0.0036679,0.0208071557142857,356,2018,2020-12-22
2018-12-22,Oil,0,0.0163757985714286,356,2018,2020-12-22
2018-12-22,others,0.00782668,0.0126322257142857,356,2018,2020-12-22
2018-12-23,Hydro,0.0890441,0.0183319471428571,357,2018,2020-12-23
2018-12-23,Gas,0.0272117,0.0201042114285714,357,2018,2020-12-23
2018-12-23,Wind,0.032132,0.0223714971428571,357,2018,2020-12-23
2018-12-23,Waste,0.0024,0.0218996542857143,357,2018,2020-12-23
2018-12-23,Solar,0.000364,0.0219256542857143,357,2018,2020-12-23
2018-12-23,Coal,0.0036763,0.0216394842857143,357,2018,2020-12-23
2018-12-23,Oil,0,0.0170297342857143,357,2018,2020-12-23
2018-12-23,others,0.00784568,0.0153643114285714,357,2018,2020-12-23
2018-12-24,Hydro,0.0973277,0.0196007185714286,358,2018,2020-12-24
2018-12-24,Gas,0.0329455,0.02178254,358,2018,2020-12-24
2018-12-24,Wind,0.046758,0.0250856828571429,358,2018,2020-12-24
2018-12-24,Waste,0.0024,0.0249951185714286,358,2018,2020-12-24
2018-12-24,Solar,0.000365,0.02502119,358,2018,2020-12-24
2018-12-24,Coal,0.0036626,0.0247237557142857,358,2018,2020-12-24
2018-12-24,Oil,0,0.0183634628571429,358,2018,2020-12-24
2018-12-24,others,0.00787668,0.01698239,358,2018,2020-12-24
2018-12-25,Hydro,0.0956862,0.0215219757142857,359,2018,2020-12-25
2018-12-25,Gas,0.0161236,0.0225022328571429,359,2018,2020-12-25
2018-12-25,Wind,0.057506,0.0265838042857143,359,2018,2020-12-25
2018-12-25,Waste,0.0024,0.02649264,359,2018,2020-12-25
2018-12-25,Solar,0.000302,0.0265142114285714,359,2018,2020-12-25
2018-12-25,Coal,0.0036523,0.0262146842857143,359,2018,2020-12-25
2018-12-25,Oil,0,0.0192627057142857,359,2018,2020-12-25
2018-12-25,others,0.00784768,0.0174700042857143,359,2018,2020-12-25
2018-12-26,Hydro,0.1036513,0.0215338114285714,360,2018,2020-12-26
2018-12-26,Gas,0.0263504,0.0232445542857143,360,2018,2020-12-26
2018-12-26,Wind,0.043973,0.0263594114285714,360,2018,2020-12-26
2018-12-26,Waste,0.0024,0.0262692257142857,360,2018,2020-12-26
2018-12-26,Solar,0.000639,0.0263148685714286,360,2018,2020-12-26
2018-12-26,Coal,0.0036513,0.0260130557142857,360,2018,2020-12-26
2018-12-26,Oil,0,0.0191783271428571,360,2018,2020-12-26
2018-12-26,others,0.00783368,0.01858619,360,2018,2020-12-26
2018-12-27,Hydro,0.1081766,0.0222055185714286,361,2018,2020-12-27
2018-12-27,Gas,0.0357652,0.0245887471428571,361,2018,2020-12-27
2018-12-27,Wind,0.015365,0.0256646757142857,361,2018,2020-12-27
2018-12-27,Waste,0.0024,0.0255752257142857,361,2018,2020-12-27
2018-12-27,Solar,0.000633,0.02562044,361,2018,2020-12-27
2018-12-27,Coal,0.0036614,0.02532142,361,2018,2020-12-27
2018-12-27,Oil,0,0.0179177557142857,361,2018,2020-12-27
2018-12-27,others,0.00781868,0.0165940614285714,361,2018,2020-12-27
2018-12-28,Hydro,0.0876486,0.0197137471428571,362,2018,2020-12-28
2018-12-28,Gas,0.0432799,0.02263374,362,2018,2020-12-28
2018-12-28,Wind,0.031339,0.0248265971428571,362,2018,2020-12-28
2018-12-28,Waste,0.0024,0.0247372185714286,362,2018,2020-12-28
2018-12-28,Solar,0.000761,0.0247915757142857,362,2018,2020-12-28
2018-12-28,Coal,0.0036796,0.0244948557142857,362,2018,2020-12-28
2018-12-28,Oil,0,0.0167679557142857,362,2018,2020-12-28
2018-12-28,others,0.00781768,0.0147717042857143,362,2018,2020-12-28
2018-12-29,Hydro,0.0713645,0.0187716685714286,363,2018,2020-12-29
2018-12-29,Gas,0.032694,0.0209355257142857,363,2018,2020-12-29
2018-12-29,Wind,0.038789,0.0236609542857143,363,2018,2020-12-29
2018-12-29,Waste,0.0024,0.0235708542857143,363,2018,2020-12-29
2018-12-29,Solar,0.000459,0.02360364,363,2018,2020-12-29
2018-12-29,Coal,0.0036807,0.02330807,363,2018,2020-12-29
2018-12-29,Oil,0,0.0170474557142857,363,2018,2020-12-29
2018-12-29,others,0.00781868,0.0145145114285714,363,2018,2020-12-29
2018-12-30,Hydro,0.0699274,0.0172708257142857,364,2018,2020-12-30
2018-12-30,Gas,0.0245446,0.0188525828571429,364,2018,2020-12-30
2018-12-30,Wind,0.044928,0.0220073685714286,364,2018,2020-12-30
2018-12-30,Waste,0.0024,0.0219159685714286,364,2018,2020-12-30
2018-12-30,Solar,0.000272,0.0219353971428571,364,2018,2020-12-30
2018-12-30,Coal,0.003721,0.0216427771428571,364,2018,2020-12-30
2018-12-30,Oil,0,0.0165453128571429,364,2018,2020-12-30
2018-12-30,others,0.00773668,0.0147626471428571,364,2018,2020-12-30
2018-12-31,Hydro,0.0756981,0.0173990114285714,365,2018,2020-12-31
2018-12-31,Gas,0.038103,0.0199492257142857,365,2018,2020-12-31
2018-12-31,Wind,0.038791,0.0226872257142857,365,2018,2020-12-31
2018-12-31,Waste,0.0024,0.0225957471428571,365,2018,2020-12-31
2018-12-31,Solar,0.000399,0.0226242471428571,365,2018,2020-12-31
2018-12-31,Coal,0.003725,0.0223318414285714,365,2018,2020-12-31
2018-12-31,Oil,0,0.0173370271428571,365,2018,2020-12-31
2018-12-31,others,0.00782068,0.0161424614285714,365,2018,2020-12-31
2019-01-01,Hydro,0.0687181,0.0178417542857143,1,2019,2020-01-01
2019-01-01,Gas,0.0128811,0.0185904042857143,1,2019,2020-01-01
2019-01-01,Wind,0.034041,0.0210024757142857,1,2019,2020-01-01
2019-01-01,Waste,0.0024,0.0209081185714286,1,2019,2020-01-01
2019-01-01,Solar,0.000436,0.0209392614285714,1,2019,2020-01-01
2019-01-01,Coal,0.0037076,0.02065147,1,2019,2020-01-01
2019-01-01,Oil,0,0.0152444628571429,1,2019,2020-01-01
2019-01-01,others,0.00782168,0.0130815114285714,1,2019,2020-01-01
2019-01-02,Hydro,0.0700647,0.0153153471428571,2,2019,2020-01-02
2019-01-02,Gas,0.0408196,0.0180596042857143,2,2019,2020-01-02
2019-01-02,Wind,0.065627,0.0227187471428571,2,2019,2020-01-02
2019-01-02,Waste,0.0024,0.0226241042857143,2,2019,2020-01-02
2019-01-02,Solar,0.000417,0.02265389,2,2019,2020-01-02
2019-01-02,Coal,0.003676,0.0223578414285714,2,2019,2020-01-02
2019-01-02,Oil,0,0.0174494057142857,2,2019,2020-01-02
2019-01-02,others,0.00780168,0.01708659,2,2019,2020-01-02
2019-01-03,Hydro,0.0867598,0.0208522185714286,3,2019,2020-01-03
2019-01-03,Gas,0.0509561,0.0243205114285714,3,2019,2020-01-03
2019-01-03,Wind,0.061109,0.0286542971428571,3,2019,2020-01-03
2019-01-03,Waste,0.0024,0.0285608971428571,3,2019,2020-01-03
2019-01-03,Solar,0.000399,0.0285893971428571,3,2019,2020-01-03
2019-01-03,Coal,0.0036962,0.02829472,3,2019,2020-01-03
2019-01-03,Oil,0,0.0232900985714286,3,2019,2020-01-03
2019-01-03,others,0.00782468,0.0209333185714286,3,2019,2020-01-03
2019-01-04,Hydro,0.0685909,0.0211450257142857,4,2019,2020-01-04
2019-01-04,Gas,0.0533501,0.0247843185714286,4,2019,2020-01-04
2019-01-04,Wind,0.042586,0.02779639,4,2019,2020-01-04
2019-01-04,Waste,0.0024,0.0277052471428571,4,2019,2020-01-04
2019-01-04,Solar,0.000276,0.0277249614285714,4,2019,2020-01-04
2019-01-04,Coal,0.0036814,0.0274306557142857,4,2019,2020-01-04
2019-01-04,Oil,0,0.0212335271428571,4,2019,2020-01-04
2019-01-04,others,0.00779668,0.0181507114285714,4,2019,2020-01-04
2019-01-05,Hydro,0.0631811,0.0182987185714286,5,2019,2020-01-05
2019-01-05,Gas,0.0260383,0.0199871685714286,5,2019,2020-01-05
2019-01-05,Wind,0.05763,0.0240750971428571,5,2019,2020-01-05
2019-01-05,Waste,0.0024,0.0239825114285714,5,2019,2020-01-05
2019-01-05,Solar,0.000162,0.0239940828571429,5,2019,2020-01-05
2019-01-05,Coal,0.0036277,0.0236942985714286,5,2019,2020-01-05
2019-01-05,Oil,0,0.0187949485714286,5,2019,2020-01-05
2019-01-05,others,0.00777768,0.0155397757142857,5,2019,2020-01-05
2019-01-06,Hydro,0.0610289,0.0168571257142857,6,2019,2020-01-06
2019-01-06,Gas,0.0275527,0.0186537471428571,6,2019,2020-01-06
2019-01-06,Wind,0.055605,0.0226058185714286,6,2019,2020-01-06
2019-01-06,Waste,0.0024,0.02251429,6,2019,2020-01-06
2019-01-06,Solar,0.000289,0.0225349328571429,6,2019,2020-01-06
2019-01-06,Coal,0.0036269,0.0222370914285714,6,2019,2020-01-06
2019-01-06,Oil,0,0.0177241557142857,6,2019,2020-01-06
2019-01-06,others,0.00779168,0.0164208257142857,6,2019,2020-01-06
2019-01-07,Hydro,0.0981024,0.0193117114285714,7,2019,2020-01-07
2019-01-07,Gas,0.0577562,0.0232657257142857,7,2019,2020-01-07
2019-01-07,Wind,0.006626,0.02372744,7,2019,2020-01-07
2019-01-07,Waste,0.0024,0.0236397471428571,7,2019,2020-01-07
2019-01-07,Solar,0.000195,0.0236536757142857,7,2019,2020-01-07
2019-01-07,Coal,0.0036978,0.0233622557142857,7,2019,2020-01-07
2019-01-07,Oil,0,0.0190030485714286,7,2019,2020-01-07
2019-01-07,others,0.00777268,0.01759019,7,2019,2020-01-07
2019-01-08,Hydro,0.0887083,0.0199547114285714,8,2019,2020-01-08
2019-01-08,Gas,0.0517221,0.0234777185714286,8,2019,2020-01-08
2019-01-08,Wind,0.025824,0.0253016471428571,8,2019,2020-01-08
2019-01-08,Waste,0.0024,0.0252140114285714,8,2019,2020-01-08
2019-01-08,Solar,0.000269,0.0252332257142857,8,2019,2020-01-08
2019-01-08,Coal,0.0036937,0.0249405128571429,8,2019,2020-01-08
2019-01-08,Oil,0,0.0179331985714286,8,2019,2020-01-08
2019-01-08,others,0.00781968,0.0143663042857143,8,2019,2020-01-08
2019-01-09,Hydro,0.0945014,0.0206431185714286,9,2019,2020-01-09
2019-01-09,Gas,0.0548259,0.0243878257142857,9,2019,2020-01-09
2019-01-09,Wind,0.031548,0.0266273257142857,9,2019,2020-01-09
2019-01-09,Waste,0.0024,0.0265346257142857,9,2019,2020-01-09
2019-01-09,Solar,0.000275,0.0265542685714286,9,2019,2020-01-09
2019-01-09,Coal,0.003708,0.0262639342857143,9,2019,2020-01-09
2019-01-09,Oil,0,0.0199276271428571,9,2019,2020-01-09
2019-01-09,others,0.00781568,0.0167914542857143,9,2019,2020-01-09
2019-01-10,Hydro,0.1326685,0.0244232042857143,10,2019,2020-01-10
2019-01-10,Gas,0.0566772,0.0283001471428571,10,2019,2020-01-10
2019-01-10,Wind,0.032841,0.0306267185714286,10,2019,2020-01-10
2019-01-10,Waste,0.0024,0.0305343114285714,10,2019,2020-01-10
2019-01-10,Solar,0.000262,0.0305530257142857,10,2019,2020-01-10
2019-01-10,Coal,0.003808,0.0302664771428571,10,2019,2020-01-10
2019-01-10,Oil,0,0.0235163771428571,10,2019,2020-01-10
2019-01-10,others,0.00784168,0.0201603614285714,10,2019,2020-01-10
2019-01-11,Hydro,0.0792028,0.0235642757142857,11,2019,2020-01-11
2019-01-11,Gas,0.0621231,0.0278302114285714,11,2019,2020-01-11
2019-01-11,Wind,0.046201,0.03111064,11,2019,2020-01-11
2019-01-11,Waste,0.0024,0.0310172114285714,11,2019,2020-01-11
2019-01-11,Solar,0.000542,0.0310559257142857,11,2019,2020-01-11
2019-01-11,Coal,0.0036987,0.0307618557142857,11,2019,2020-01-11
2019-01-11,Oil,0,0.0212855342857143,11,2019,2020-01-11
2019-01-11,others,0.00787768,0.0177998542857143,11,2019,2020-01-11
2019-01-12,Hydro,0.0658355,0.0201566042857143,12,2019,2020-01-12
2019-01-12,Gas,0.0398121,0.0228288971428571,12,2019,2020-01-12
2019-01-12,Wind,0.054506,0.0267034685714286,12,2019,2020-01-12
2019-01-12,Waste,0.0024,0.0266028971428571,12,2019,2020-01-12
2019-01-12,Solar,0.00024,0.02662004,12,2019,2020-01-12
2019-01-12,Coal,0.0036763,0.0263225128571429,12,2019,2020-01-12
2019-01-12,Oil,0,0.02066517,12,2019,2020-01-12
2019-01-12,others,0.00797568,0.0167974971428571,12,2019,2020-01-12
2019-01-13,Hydro,0.0671965,0.0182971757142857,13,2019,2020-01-13
2019-01-13,Gas,0.0250062,0.0199119042857143,13,2019,2020-01-13
2019-01-13,Wind,0.043662,0.0229919042857143,13,2019,2020-01-13
2019-01-13,Waste,0.0024,0.02289914,13,2019,2020-01-13
2019-01-13,Solar,0.000411,0.0229284971428571,13,2019,2020-01-13
2019-01-13,Coal,0.0036761,0.0226283842857143,13,2019,2020-01-13
2019-01-13,Oil,0,0.0179258485714286,13,2019,2020-01-13
2019-01-13,others,0.00798368,0.01565239,13,2019,2020-01-13
2019-01-14,Hydro,0.0895701,0.0181569685714286,14,2019,2020-01-14
2019-01-14,Gas,0.0377576,0.0206825114285714,14,2019,2020-01-14
2019-01-14,Wind,0.063064,0.02516994,14,2019,2020-01-14
2019-01-14,Waste,0.0024,0.0250787757142857,14,2019,2020-01-14
2019-01-14,Solar,0.000577,0.02511999,14,2019,2020-01-14
2019-01-14,Coal,0.0036761,0.0248128771428571,14,2019,2020-01-14
2019-01-14,Oil,0,0.0200131271428571,14,2019,2020-01-14
2019-01-14,others,0.00792168,0.0187928042857143,14,2019,2020-01-14
2019-01-15,Hydro,0.1011253,0.0228973257142857,15,2019,2020-01-15
2019-01-15,Gas,0.0456178,0.0259843114285714,15,2019,2020-01-15
2019-01-15,Wind,0.062137,0.0303933114285714,15,2019,2020-01-15
2019-01-15,Waste,0.0024,0.0303021614285714,15,2019,2020-01-15
2019-01-15,Solar,0.000524,0.03033959,15,2019,2020-01-15
2019-01-15,Coal,0.0036752,0.0300318414285714,15,2019,2020-01-15
2019-01-15,Oil,0,0.0236339771428571,15,2019,2020-01-15
2019-01-15,others,0.00800468,0.0215087685714286,15,2019,2020-01-15
2019-01-16,Hydro,0.0963263,0.0238846471428571,16,2019,2020-01-16
2019-01-16,Gas,0.0661354,0.0284371757142857,16,2019,2020-01-16
2019-01-16,Wind,0.031378,0.0306372471428571,16,2019,2020-01-16
2019-01-16,Waste,0.0024,0.0305460971428571,16,2019,2020-01-16
2019-01-16,Solar,0.000648,0.0305923828571429,16,2019,2020-01-16
2019-01-16,Coal,0.003648,0.03028712,16,2019,2020-01-16
2019-01-16,Oil,0,0.0230638842857143,16,2019,2020-01-16
2019-01-16,others,0.00806268,0.0203813757142857,16,2019,2020-01-16
2019-01-17,Hydro,0.0885961,0.0222713114285714,17,2019,2020-01-17
2019-01-17,Gas,0.0628072,0.0265861114285714,17,2019,2020-01-17
2019-01-17,Wind,0.013853,0.0275381828571429,17,2019,2020-01-17
2019-01-17,Waste,0.0024,0.0274470971428571,17,2019,2020-01-17
2019-01-17,Solar,0.000667,0.02749474,17,2019,2020-01-17
2019-01-17,Coal,0.0036478,0.0271835342857143,17,2019,2020-01-17
2019-01-17,Oil,0,0.0203030842857143,17,2019,2020-01-17
2019-01-17,others,0.00797068,0.0161484614285714,17,2019,2020-01-17
2019-01-18,Hydro,0.1279011,0.0230429685714286,18,2019,2020-01-18
