date,value
2014-12-25,0.288786804
2014-12-26,0.319145237
2014-12-27,0.346565131
2014-12-28,0.413767368
2014-12-29,0.414230951
2014-12-30,0.401941339
2014-12-31,0.346837269
2015-01-01,0.388343173
2015-01-02,0.338571348
2015-01-03,0.322372407
2015-01-04,0.378858841
2015-01-05,0.371406747
2015-01-06,0.415570297
2015-01-07,0.384020618
2015-01-08,0.359429794
2015-01-09,0.260057673
2015-01-10,0.277232472
2015-01-11,0.346839947
2015-01-12,0.363584862
2015-01-13,0.330557979
2015-01-14,0.323111096
2015-01-15,0.332889348
2015-01-16,0.30817653
2015-01-17,0.302719777
2015-01-18,0.368841529
2015-01-19,0.376909382
2015-01-20,0.369825708
2015-01-21,0.360693651
2015-01-22,0.364119278
2015-01-23,0.333824301
2015-01-24,0.338680753
2015-01-25,0.401663759
2015-01-26,0.403117071
2015-01-27,0.394404775
2015-01-28,0.389717386
2015-01-29,0.404793561
2015-01-30,0.338207535
2015-01-31,0.341116909
2015-02-01,0.381001499
2015-02-02,0.398704054
2015-02-03,0.411708087
2015-02-04,0.414663651
2015-02-05,0.416978177
2015-02-06,0.39480627
2015-02-07,0.374044815
2015-02-08,0.422539676
2015-02-09,0.386271456
2015-02-10,0.39598617
2015-02-11,0.374879875
2015-02-12,0.365877417
2015-02-13,0.3195071
2015-02-14,0.302820618
2015-02-15,0.335720576
2015-02-16,0.361790152
2015-02-17,0.36879856
2015-02-18,0.356182505
2015-02-19,0.349713094
2015-02-20,0.299053878
2015-02-21,0.291235407
2015-02-22,0.317552034
2015-02-23,0.321895993
2015-02-24,0.335177258
2015-02-25,0.326035015
2015-02-26,0.329108046
2015-02-27,0.289887798
2015-02-28,0.29629152
2015-03-01,0.321725086
2015-03-02,0.306349977
2015-03-03,0.324235101
2015-03-04,0.344870711
2015-03-05,0.343996864
2015-03-06,0.293468973
2015-03-07,0.272056233
2015-03-08,0.320621168
2015-03-09,0.307664114
2015-03-10,0.31873665
2015-03-11,0.320125188
2015-03-12,0.334082088
2015-03-13,0.293452585
2015-03-14,0.297358358
2015-03-15,0.316129306
2015-03-16,0.308681471
2015-03-17,0.28149414
2015-03-18,0.289053567
2015-03-19,0.283825334
2015-03-20,0.253150889
2015-03-21,0.252401283
2015-03-22,0.297130427
2015-03-23,0.280588569
2015-03-24,0.283498612
2015-03-25,0.283148524
2015-03-26,0.306187143
2015-03-27,0.255075346
2015-03-28,0.23393739
2015-03-29,0.32186239
2015-03-30,0.299774112
2015-03-31,0.327610661
2015-04-01,0.313743014
2015-04-02,0.305246236
2015-04-03,0.260350006
2015-04-04,0.254541534
2015-04-05,0.273717294
2015-04-06,0.296521852
2015-04-07,0.286349554
2015-04-08,0.257270135
2015-04-09,0.225777197
2015-04-10,0.176349459
2015-04-11,0.162749329
2015-04-12,0.215204822
2015-04-13,0.195899121
2015-04-14,0.168967347
2015-04-15,0.167137326
2015-04-16,0.177194574
2015-04-17,0.187823209
2015-04-18,0.188677574
2015-04-19,0.209398085
2015-04-20,0.1932458
2015-04-21,0.186080151
2015-04-22,0.192454815
2015-04-23,0.18835808
2015-04-24,0.150300511
2015-04-25,0.126307728
2015-04-26,0.147393626
2015-04-27,0.184560477
2015-04-28,0.187073347
2015-04-29,0.203701616
2015-04-30,0.165128947
2015-05-01,0.156823144
2015-05-02,0.152870701
2015-05-03,0.154773973
2015-05-04,0.137921362
2015-05-05,0.141842732
2015-05-06,0.146757831
2015-05-07,0.143553935
2015-05-08,0.12794363
2015-05-09,0.124889731
2015-05-10,0.155576122
2015-05-11,0.148193638
2015-05-12,0.134937072
2015-05-13,0.119311867
2015-05-14,0.137032279
2015-05-15,0.124005914
2015-05-16,0.121710218
2015-05-17,0.139802525
2015-05-18,0.138915301
2015-05-19,0.163197509
2015-05-20,0.174085519
2015-05-21,0.176869945
2015-05-22,0.163734611
2015-05-23,0.150735671
2015-05-24,0.13832222
2015-05-25,0.173927424
2015-05-26,0.18240713
2015-05-27,0.172861329
2015-05-28,0.155640299
2015-05-29,0.124436978
2015-05-30,0.117607777
2015-05-31,0.131836209
2015-06-01,0.126892742
2015-06-02,0.123514941
2015-06-03,0.106492481
2015-06-04,0.104944366
2015-06-05,0.094190185
2015-06-06,0.093316215
